Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
1845587;1000145714816;6,387878E+13;0,3407745;2,654724;-0,03670111;0,01218271;-0,1740508;0,007258891;VALID;-0,101063;0,1419147;0,9847063;0;0;0;62,55;VALID;-0,09273519;0,1420303;0,9855088;-0,0311216;0;0;0;5,643784;0;0,9984792;VALID;-0,1093945;0,1417889;0,9838337;0,0311216;0;0;0;5,649549;0;0,9513542;2;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1845589;1000145714826;6,387878E+13;0,340849;2,654689;-0,03678248;0,01225644;-0,1746978;0,007342055;VALID;-0,10144;0,1422812;0,9846147;0;0;0;62,55;VALID;-0,0932622;0,1423956;0,9854063;-0,0311216;0;0;0;5,650461;0;0,9985857;VALID;-0,1096205;0,142157;0,9837554;0,0311216;0;0;0;5,628333;0;0,952062;2;0,2685091;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1845591;1000145714836;6,387878E+13;0,3409276;2,654618;-0,03684912;0,01239117;-0,1753339;0,007409223;VALID;-0,1015917;0,1428203;0,984521;0;0;0;62,55;VALID;-0,09397002;0,1429278;0,985262;-0,0311216;0;0;0;5,654418;0;0,9986837;VALID;-0,1092612;0,1427035;0,9837162;0,0311216;0;0;0;5,654472;0;0,9527618;2;0,2897348;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1845593;1000145714846;6,387878E+13;0,341006;2,65456;-0,03692632;0,0127044;-0,1761252;0,007453708;VALID;-0,1018497;0,1435949;0,9843816;0;0;0;62,55;VALID;-0,094695;0,1436969;0,9850807;-0,0311216;0;0;0;5,657542;0;0,9987741;VALID;-0,1091086;0,1434838;0,9836197;0,0311216;0;0;0;5,697764;0;0,9537215;2;0,2914135;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1845595;1000145714856;6,387878E+13;0,3416387;2,654302;-0,04080021;0,01293423;-0,1766303;0,007815752;VALID;-0,1014164;0,1441642;0,9843431;0;0;0;62,6;VALID;-0,09459259;0,1442616;0,9850081;-0,0311216;0;0;0;5,665419;0;0,9988574;VALID;-0,1084244;0,1440571;0,9836116;0,0311216;0;0;0;5,596569;0;0,9545668;2;0,2500097;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1845598;1000145714871;6,387878E+13;0,3416839;2,654258;-0,04091898;0,01310591;-0,1774502;0,007654785;VALID;-0,09995862;0,1443932;0,9844587;0;0;0;62,6;VALID;-0,09371093;0,1444814;0,9850601;-0,0311216;0;0;0;5,678299;0;0,9989709;VALID;-0,1066322;0,1442927;0,9837729;0,0311216;0;0;0;5,576099;0;0,9561183;2;0,2102844;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1845600;1000145714881;6,387878E+13;0,3416998;2,654169;-0,04104443;0,01308204;-0,1782177;0,00760205;VALID;-0,0998911;0,1446319;0,9844305;0;0;0;62,6;VALID;-0,0930218;0,1447287;0,9850891;-0,0311216;0;0;0;5,686751;0;0,9990396;VALID;-0,1069855;0,1445247;0,9837005;0,0311216;0;0;0;5,679663;0;0,9571725;2;0,189897;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1845602;1000145714891;6,387878E+13;0,3415541;2,654013;-0,04133912;0,01340459;-0,1791419;0,007440256;VALID;-0,09922939;0,1452439;0,9844073;0;0;0;62,6;VALID;-0,09240509;0,1453398;0,9850572;-0,0311216;0;0;0;5,69336;0;0,9991032;VALID;-0,1063294;0,1451368;0,9836816;0,0311216;0;0;0;5,696503;0;0,9581141;2;0,1162231;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1845604;1000145714901;6,387878E+13;0,3415722;2,653903;-0,04149364;0,01396713;-0,1800567;0,007339573;VALID;-0,09909672;0,1459272;0,9843196;0;0;0;62,6;VALID;-0,09235117;0,1460223;0,9849613;-0,0311216;0;0;0;5,696679;0;0,9991623;VALID;-0,1061471;0,1458205;0,9836001;0,0311216;0;0;0;5,696109;0;0,9590676;2;0,1097889;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1845607;1000145714916;6,387878E+13;0,3415946;2,653786;-0,04163152;0,01449599;-0,1810359;0,007253807;VALID;-0,09870707;0,146613;0,9842569;0;0;0;62,65;VALID;-0,09180491;0,1467103;0,9849101;-0,0311216;0;0;0;5,7021;0;0,999243;VALID;-0,1057939;0,1465057;0,9835364;0,0311216;0;0;0;5,673627;0;0,9603805;2;0,2478035;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1845609;1000145714926;6,387878E+13;0,3415916;2,653614;-0,04175296;0,01500179;-0,1819546;0,0072361;VALID;-0,09825964;0,1473114;0,9841973;0;0;0;62,65;VALID;-0,09111024;0,1474121;0,9848698;-0,0311216;0;0;0;5,709403;0;0,9992922;VALID;-0,1055581;0,1472008;0,9834579;0,0311216;0;0;0;5,727321;0;0,9608216;2;0,2387762;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1845611;1000145714936;6,387878E+13;0,3415757;2,653435;-0,04186091;0,01580875;-0,1827908;0,007234455;VALID;-0,09754209;0,1480059;0,9841645;0;0;0;62,65;VALID;-0,09013674;0,1481097;0,9848548;-0,0311216;0;0;0;5,716212;0;0,9993379;VALID;-0,1050054;0,1478929;0,9834132;0,0311216;0;0;0;5,740253;0;0,9619052;2;0,1722991;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1845613;1000145714946;6,387878E+13;0,3415744;2,653236;-0,04195818;0,01667966;-0,1836286;0,007241287;VALID;-0,09389412;0,1381609;0,985949;0;0;0;62,65;VALID;-0,08504293;0,1382713;0,9867364;-0,0311216;0;0;0;5,712615;0;0,9971752;VALID;-0,1025052;0,138043;0,9851075;0,0311216;0;0;0;5,639797;0;0,9630271;2;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1845615;1000145714956;6,387878E+13;0,3416737;2,653258;-0,04286297;0,01766705;-0,1843769;0,007162561;VALID;-0,0885047;0,05295399;0,9946672;0;0;0;62,65;VALID;-0,07463411;0,05301434;0,9958008;-0,0311216;0;0;0;5,691972;0;0,99742;VALID;-0,1009108;0,05289124;0,9934886;0,0311216;0;0;0;5,753808;0;0,9602031;2;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
