Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
2112362;1000147049177;6,387878E+13;0,3903315;2,629285;0,03640808;0,06783281;0,01466068;0,006208481;VALID;-0,00675658;0,1473381;0,9890631;0;0;0;62,225;VALID;-0,002669718;0,147341;0,9890822;-0,0311216;0;0;0,3863001;4,842112;12,53458;0,9514465;VALID;-0,01022048;0,1473338;0,989034;0,0311216;0;0;0,3973635;5,050839;12,71088;0,9990658;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2112364;1000147049187;6,387878E+13;0,3885984;2,630562;0,04123102;0,06794982;0,01472547;0,006438043;VALID;-0,006060457;0,1474736;0,9890474;0;0;0;62,225;VALID;-0,001951415;0,147476;0,9890637;-0,0311216;0;0;0,3817647;4,785262;12,53458;0,9508098;VALID;-0,009690791;0,1474694;0,9890192;0,0311216;0;0;0,3890485;4,945148;12,71088;0,9991262;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2112367;1000147049202;6,387878E+13;0,3885596;2,630442;0,04113296;0,06804135;0,01460717;0,006542333;VALID;-0,005695214;0,1483149;0,9889238;0;0;0;62,225;VALID;-0,0006314085;0,1483173;0,9889396;-0,0311216;0;0;0,3780822;4,739104;12,53458;0,9496506;VALID;-0,00992908;0,14831;0,9888911;0,0311216;0;0;0,385716;4,90279;12,71088;0,9992097;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2112369;1000147049212;6,387878E+13;0,388516;2,630351;0,04105087;0,06828238;0,01456442;0,006566636;VALID;-0,004762109;0,1480659;0,988966;0;0;0;62,225;VALID;0,000708351;0,1480676;0,988977;-0,0311216;0;0;0,3744767;4,69391;12,53458;0,9489442;VALID;-0,009515073;0,1480609;0,9889325;0,0311216;0;0;0,3819077;4,854383;12,71088;0,9992608;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2112371;1000147049222;6,387878E+13;0,3881511;2,630465;0,04243556;0,06851154;0,01431375;0,006710951;VALID;-0,003918906;0,1484597;0,9889107;0;0;0;62,225;VALID;0,001852139;0,1484606;0,9889166;-0,0311216;0;0;0,3716629;4,658641;12,53458;0,9487296;VALID;-0,009087527;0,1484547;0,9888775;0,0311216;0;0;0,3793964;4,822462;12,71088;0,9989777;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2112373;1000147049232;6,387878E+13;0,3880861;2,630358;0,0423847;0,06850897;0,01428004;0,006811676;VALID;-0,00515136;0,1505892;0,988583;0;0;0;62,225;VALID;0,0003607152;0,1505912;0,988596;-0,0311216;0;0;0,3697307;4,634421;12,53458;0,9483977;VALID;-0,01005109;0,1505836;0,9885462;0,0311216;0;0;0,3780958;4,80593;12,71088;0,9990422;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2112375;1000147049242;6,387878E+13;0,388044;2,630274;0,04232418;0,0686018;0,01409536;0,006997766;VALID;-0,006145694;0,151223;0,9884806;0;0;0;62,225;VALID;-0,0004416542;0,1512259;0,9884992;-0,0311216;0;0;0,3685172;4,61921;12,53458;0,9483891;VALID;-0,01295138;0,1512132;0,9884163;0,0311216;0;0;0,3691526;4,692254;12,71088;0,9990679;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2112378;1000147049257;6,387878E+13;0,3865108;2,630922;0,04584996;0,06876037;0,0141464;0,007207382;VALID;-0,00914009;0,1543442;0,9879749;0;0;0;62,225;VALID;-0,001672096;0,1543505;0,9880148;-0,0311216;0;0;0,3652092;4,577746;12,53458;0,9486256;VALID;-0,01850712;0,1543242;0,9878469;0,0311216;0;0;0,3748176;4,764261;12,71088;0,9991272;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2112380;1000147049267;6,387878E+13;0,3857985;2,63115;0,04763281;0,0687528;0,01413275;0,007227384;VALID;-0,01176681;0,155995;0,9876878;0;0;0;62,225;VALID;-0,003152796;0,156005;0,9877512;-0,0311216;0;0;0,3636988;4,558814;12,53458;0,9488048;VALID;-0,02201754;0,155968;0,9875167;0,0311216;0;0;0,3748256;4,764363;12,71088;0,9991819;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2112382;1000147049277;6,387878E+13;0,3852103;2,631417;0,04928881;0,06888542;0,01415432;0,007218521;VALID;-0,01444942;0,157068;0,9874821;0;0;0;62,225;VALID;-0,004865192;0,1570826;0,9875735;-0,0311216;0;0;0,3627331;4,546709;12,53458;0,9490587;VALID;-0,02530577;0,1570341;0,9872689;0,0311216;0;0;0,3745171;4,760441;12,71088;0,9992338;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2112384;1000147049287;6,387878E+13;0,3851478;2,631343;0,04928338;0,06906836;0,01409619;0,007295314;VALID;-0,01704185;0,1577648;0,9873297;0;0;0;62,225;VALID;-0,006897296;0,157784;0,9874496;-0,0311216;0;0;0,3619845;4,537326;12,53458;0,9494083;VALID;-0,0280064;0,1577258;0,9870857;0,0311216;0;0;0,37372;4,750309;12,71088;0,9992826;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2112387;1000147049302;6,387878E+13;0,3849179;2,631702;0,04945129;0,06919653;0,01414468;0,007317872;VALID;-0,02022552;0,1589761;0,9870753;0;0;0;62,225;VALID;-0,009067625;0,1590021;0,9872366;-0,0311216;0;0;0,3603206;4,516469;12,53458;0,9497797;VALID;-0,03196992;0,1589273;0,9867725;0,0311216;0;0;0,3727008;4,737355;12,71088;0,9993502;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
