Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
2107089;1000147022802;6,387878E+13;0,3892123;2,594869;-0,08755124;0,09695227;-0,08645196;0,007503254;VALID;-0,02989301;0,08561991;0,9958794;0;0;0;62,425;VALID;-0,01461392;0,08564904;0,9962182;-0,0311216;0;0;0;5,600636;0;0,9999883;VALID;-0,04560908;0,08556909;0,9952878;0,0311216;0;0;0;5,801039;0;0,9999951;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107094;1000147022827;6,387878E+13;0,3876182;2,596081;-0,08182631;0,09649849;-0,08636424;0,006159144;VALID;-0,1185302;0,137937;0,9833229;0;0;0;62,525;VALID;-0,1039267;0,1381641;0,9849416;-0,0311216;0;0;0;5,520699;0;0,9999899;VALID;-0,1333748;0,1376752;0,9814564;0,0311216;0;0;0;5,523226;0;0,9999958;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107096;1000147022837;6,387878E+13;0,3874682;2,596172;-0,08146816;0,09607663;-0,08616923;0,005731441;VALID;-0,1300724;0,1439062;0,9810057;0;0;0;62,525;VALID;-0,1147921;0,1441797;0,9828708;-0,0311216;0;0;0;5,492648;0;0,9999905;VALID;-0,1456415;0,1435916;0,9788616;0,0311216;0;0;0;5,478684;0;0,9999961;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107098;1000147022847;6,387878E+13;0,3873215;2,596306;-0,0811198;0,09522244;-0,08572533;0,00547303;VALID;-0,1376184;0,1480379;0,97936;0;0;0;62,575;VALID;-0,1232866;0,1483197;0,9812246;-0,0311216;0;0;0;5,420531;0;0,9999911;VALID;-0,1521237;0,1477205;0,9772599;0,0311216;0;0;0;5,482457;0;0,9999963;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107101;1000147022862;6,387878E+13;0,3872317;2,596461;-0,08082441;0,09424607;-0,08524325;0,005476872;VALID;-0,1433276;0,149311;0,9783473;0;0;0;62,575;VALID;-0,1289655;0,1496088;0,9802985;-0,0311216;0;0;0;5,325632;0;0,9999919;VALID;-0,1582758;0,148967;0,9760931;0,0311216;0;0;0;5,309703;0;0,9999966;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107103;1000147022872;6,387878E+13;0,3871421;2,596624;-0,08056755;0,09345037;-0,08471867;0,005645092;VALID;-0,1447048;0,1499926;0,9780403;0;0;0;62,625;VALID;-0,1312659;0,1502765;0,9798909;-0,0311216;0;0;0;5,248294;0;0,9999924;VALID;-0,1584649;0,1496728;0,9759544;0,0311216;0;0;0;5,263237;0;0,9999968;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107105;1000147022882;6,387878E+13;0,3870744;2,596779;-0,08037098;0,09281815;-0,08425014;0,005834909;VALID;-0,1460441;0,1517433;0,977571;0;0;0;62,625;VALID;-0,1325588;0,1520343;0,9794456;-0,0311216;0;0;0;5,194535;0;0,9999928;VALID;-0,1598877;0,1514146;0,9754535;0,0311216;0;0;0;5,286917;0;0,999997;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107107;1000147022892;6,387878E+13;0,3869976;2,596942;-0,08018095;0,09215914;-0,08389657;0,006001358;VALID;-0,1464318;0,1504653;0,9777105;0;0;0;62,675;VALID;-0,132824;0,1507572;0,9796071;-0,0311216;0;0;0;5,140221;0;0,9999933;VALID;-0,1603541;0,1501366;0,9755745;0,0311216;0;0;0;5,166605;0;0,9999972;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107109;1000147022902;6,387878E+13;0,3867102;2,597397;-0,0799164;0,09172826;-0,08355482;0,006170383;VALID;-0,1474251;0,1504921;0,9775571;0;0;0;62,725;VALID;-0,1333959;0,1507948;0,9795236;-0,0311216;0;0;0;5,082576;0;0,9999937;VALID;-0,1616943;0,1501524;0,9753508;0,0311216;0;0;0;5,119493;0;0,9999974;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107112;1000147022917;6,387878E+13;0,3869431;2,597168;-0,08170723;0,09113789;-0,08326578;0,006429693;VALID;-0,1474834;0,1473736;0,9780234;0;0;0;62,725;VALID;-0,1346242;0,1476466;0,9798351;-0,0311216;0;0;0;4,998443;0;0,9999942;VALID;-0,1604877;0,1470716;0,9760193;0,0311216;0;0;0;5,004639;0;0,9999976;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107114;1000147022927;6,387878E+13;0,3867938;2,597324;-0,08163244;0,0907478;-0,08304185;0,006588392;VALID;-0,147119;0,1458226;0,9783106;0;0;0;62,725;VALID;-0,1345143;0,1460869;0,9800839;-0,0311216;0;0;0;4,950124;0;0,9999946;VALID;-0,1598305;0,1455315;0,9763579;0,0311216;0;0;0;4,946242;0;0,9999977;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107116;1000147022937;6,387878E+13;0,3866455;2,597459;-0,08160581;0,09028485;-0,08288664;0,006668218;VALID;-0,1472076;0,1455307;0,9783408;0;0;0;62,725;VALID;-0,1349717;0,1457873;0,9800656;-0,0311216;0;0;0;4,910555;0;0,9999949;VALID;-0,1595456;0,1452489;0,9764466;0,0311216;0;0;0;4,919498;0;0,9999979;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107118;1000147022947;6,387878E+13;0,3872032;2,59719;-0,08418599;0,08964632;-0,08285714;0,006764776;VALID;-0,1476416;0,1450313;0,9783496;0;0;0;62,725;VALID;-0,1354232;0,1452875;0,9800776;-0,0311216;0;0;0;4,863316;0;0,9999952;VALID;-0,1599227;0,144751;0,9764588;0,0311216;0;0;0;4,894346;0;0,999998;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107120;1000147022957;6,387878E+13;0,3870119;2,597339;-0,08419983;0,08917924;-0,0831386;0,0068366;VALID;-0,1478394;0,1447878;0,9783558;0;0;0;62,775;VALID;-0,1360321;0,1450357;0,9800306;-0,0311216;0;0;0;4,818777;0;0,9999955;VALID;-0,1597472;0,1445165;0,9765223;0,0311216;0;0;0;4,834385;0;0,9999981;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107123;1000147022972;6,387878E+13;0,3867691;2,597502;-0,08422812;0,08877327;-0,08358268;0,007012744;VALID;-0,1470147;0,1440513;0,9785888;0;0;0;62,775;VALID;-0,1357945;0,1442847;0,9801744;-0,0311216;0;0;0;4,750228;0;0,9999959;VALID;-0,1584557;0,1437937;0,9768394;0,0311216;0;0;0;4,833933;0;0,9999983;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107125;1000147022982;6,387878E+13;0,3864983;2,597651;-0,0842481;0,08813199;-0,08409307;0,007092511;VALID;-0,1470686;0,1439667;0,9785931;0;0;0;62,775;VALID;-0,1364316;0,1441884;0,9801;-0,0311216;0;0;0;4,715986;0;0,9999961;VALID;-0,1580855;0,1437191;0,9769104;0,0311216;0;0;0;4,818884;0;0,9999984;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107127;1000147022992;6,387878E+13;0,3862006;2,597812;-0,0842689;0,08750521;-0,08468889;0,007163067;VALID;-0,1472085;0,1437343;0,9786062;0;0;0;62,775;VALID;-0,1366501;0,1439543;0,980104;-0,0311216;0;0;0;4,686184;0;0,9999964;VALID;-0,1581086;0,1434896;0,9769403;0,0311216;0;0;0;4,791035;0;0,9999985;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107129;1000147023002;6,387878E+13;0,3859098;2,59795;-0,08430063;0,08694164;-0,0853275;0,007292168;VALID;-0,1472313;0,1434183;0,9786491;0;0;0;62,775;VALID;-0,1371228;0,1436288;0,9800857;-0,0311216;0;0;0;4,639509;0;0,9999966;VALID;-0,1578249;0,1431812;0,9770314;0,0311216;0;0;0;4,756747;0;0,9999986;2;0,1590641;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107132;1000147023017;6,387878E+13;0,3879158;2,596806;-0,09017351;0,0865075;-0,08604953;0,0075027;VALID;-0,1472181;0,1428877;0,9787287;0;0;0;62,775;VALID;-0,1376176;0,1430872;0,9800956;-0,0311216;0;0;0;4,597181;0;0,9999969;VALID;-0,1574988;0,1426587;0,9771605;0,0311216;0;0;0;4,731253;0;0,9999987;2;0,2448233;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2107134;1000147023027;6,387878E+13;0,3876454;2,5969;-0,09031251;0,08615107;-0,08667444;0,007825977;VALID;-0,1472107;0,1425117;0,9787847;0;0;0;62,775;VALID;-0,1378588;0,1427058;0,9801174;-0,0311216;0;0;0;4,575569;0;0,9999971;VALID;-0,1573465;0,1422867;0,9772393;0,0311216;0;0;0;4,714958;0;0,9999987;2;0,3811206;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
