Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
2114152;1000147058130;6,387878E+13;0,4065898;2,617602;-0,01952508;0,06484956;0,02498812;0,0003817096;VALID;-0,0594223;0,1446234;0,9877009;0;0;0;62,225;VALID;-0,05410724;0,1446672;0,9879999;-0,0311216;0;0;0,3756859;4,709067;12,53458;0,9951167;VALID;-0,0648782;0,1445742;0,9873647;0,0311216;0;0;0,3802313;4,833074;12,71088;0,9950793;2;0,1959285;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2114157;1000147058155;6,387878E+13;0,405607;2,618352;-0,01688113;0,06509771;0,02539038;0,0002787108;VALID;-0,0596668;0,1442447;0,9877415;0;0;0;62,225;VALID;-0,05456557;0,1442869;0,9880303;-0,0311216;0;0;0,3754103;4,705612;12,53458;0,995877;VALID;-0,06489378;0,1441976;0,9874188;0,0311216;0;0;0,3779429;4,803987;12,71088;0,9959389;2;0,3154134;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2114162;1000147058180;6,387878E+13;0,4045636;2,619114;-0,01312406;0,06539341;0,02589323;0,0001762068;VALID;-0,06013666;0,1444038;0,9876898;0;0;0;62,225;VALID;-0,05513948;0,1444455;0,9879752;-0,0311216;0;0;0,3748884;4,69907;12,53458;0,996682;VALID;-0,06522924;0,1443575;0,9873733;0,0311216;0;0;0,3799099;4,828989;12,71088;0,9967424;2;0,202997;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2114166;1000147058200;6,387878E+13;0,4030021;2,62015;-0,007834252;0,06536787;0,02614071;0,0002249345;VALID;-0,06058025;0,1451418;0,9875545;0;0;0;62,225;VALID;-0,05522975;0,1451869;0,9878616;-0,0311216;0;0;0,374703;4,696747;12,53458;0,9971798;VALID;-0,06600077;0,1450918;0,9872144;0,0311216;0;0;0,3812606;4,846157;12,71088;0,9972489;2;0,2415807;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2114168;1000147058210;6,387878E+13;0,4030858;2,620095;-0,00783676;0,06543984;0,02615398;0,000291027;VALID;-0,06078769;0,1453178;0,9875159;0;0;0;62,225;VALID;-0,05528759;0,1453644;0,9878322;-0,0311216;0;0;0,3742394;4,690936;12,53458;0,9974;VALID;-0,0663678;0,1452661;0,9871641;0,0311216;0;0;0,381291;4,846543;12,71088;0,9974544;2;0,3908398;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2114170;1000147058220;6,387878E+13;0,4026683;2,620753;-0,006229089;0,06529322;0,02640175;0,0003206241;VALID;-0,06097719;0,1457119;0,9874461;0;0;0;62,225;VALID;-0,05536689;0,1457596;0,9877695;-0,0311216;0;0;0,3736196;4,683166;12,53458;0,9975845;VALID;-0,06667355;0,1456587;0,9870857;0,0311216;0;0;0,3825231;4,862205;12,71088;0,99765;2;0,6123887;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2114172;1000147058230;6,387878E+13;0,4027494;2,620729;-0,006236503;0,06532717;0,02645406;0,0002949567;VALID;-0,06130232;0,145954;0,9873902;0;0;0;62,225;VALID;-0,05539656;0,1460044;0,9877317;-0,0311216;0;0;0,3733191;4,6794;12,53458;0,997761;VALID;-0,06737177;0,1458967;0,9870031;0,0311216;0;0;0,3813248;4,846973;12,71088;0,9978029;2;0,673079;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2114175;1000147058245;6,387878E+13;0,4038243;2,620046;-0,008699074;0,06541297;0,0265266;0,0002824265;VALID;-0,06154852;0,1464765;0,9872975;0;0;0;62,225;VALID;-0,05542848;0,1465291;0,9876522;-0,0311216;0;0;0,373026;4,675726;12,53458;0,9979157;VALID;-0,06787346;0,1464163;0,9868918;0,0311216;0;0;0,3804666;4,836064;12,71088;0,9980134;2;0,6992863;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2114177;1000147058255;6,387878E+13;0,4039144;2,620017;-0,008721405;0,0654409;0,02663098;0,0001421199;VALID;-0,06137243;0,1463314;0,98733;0;0;0;62,225;VALID;-0,05531842;0,1463833;0,98768;-0,0311216;0;0;0,3725598;4,669882;12,53458;0,9978358;VALID;-0,0676235;0,1462722;0,9869304;0,0311216;0;0;0,3741121;4,755294;12,71088;0,9981569;2;0,3961695;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
2114179;1000147058265;6,387878E+13;0,4037646;2,620501;-0,007217039;0,06549271;0,0267338;2,077957E-05;VALID;-0,06014184;0,1461769;0,9874286;0;0;0;62,225;VALID;-0,05409417;0,1462276;0,9877709;-0,0311216;0;0;0,3675472;4,607051;12,53458;0,9978327;VALID;-0,06629052;0,1461199;0,9870433;0,0311216;0;0;0,3808012;4,840317;12,71088;0,9982889;2;0,1209983;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
