Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
1844889;1000145711325;6,387878E+13;0,4484966;2,634922;-0,09229054;0,05571018;0,2568389;-0,005937634;VALID;0,04694834;-0,1900481;0,9806516;0;0;0;62,625;VALID;0,06671482;-0,1898341;0,9795469;-0,0311216;0;0;0;5,852551;0;1;VALID;0,02461778;-0,1902003;0,9814366;0,0311216;0;0;0;5,786423;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844892;1000145711340;6,387878E+13;0,4481926;2,634397;-0,0923821;0,05685701;0,2553959;-0,005438296;VALID;-0,03416089;-0,2074187;0,9776556;0;0;0;62,55;VALID;-0,01501005;-0,2075164;0,9781164;-0,0311216;0;0;0;5,855891;0;1;VALID;-0,05438794;-0,2072326;0,9767787;0,0311216;0;0;0;5,807005;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844894;1000145711350;6,387878E+13;0,4478135;2,633849;-0,09241488;0,05825658;0,2538594;-0,005159775;VALID;-0,05814048;-0,2177567;0,9742698;0;0;0;62,55;VALID;-0,03915637;-0,2179584;0,9751722;-0,0311216;0;0;0;5,866339;0;1;VALID;-0,07748819;-0,2174699;0,9729863;0,0311216;0;0;0;5,821486;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844896;1000145711360;6,387878E+13;0,4473425;2,633202;-0,092405;0,05942031;0,252067;-0,0054456;VALID;-0,06318416;-0,2213259;0,9731508;0;0;0;62,55;VALID;-0,04550976;-0,2215392;0,9740889;-0,0311216;0;0;0;5,87044;0;1;VALID;-0,08098695;-0,2210405;0,9718962;0,0311216;0;0;0;5,813923;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844898;1000145711370;6,387878E+13;0,4468423;2,63263;-0,09236362;0,06007817;0,2500909;-0,005892992;VALID;-0,06597601;-0,222542;0,9726881;0;0;0;62,475;VALID;-0,04981522;-0,222751;0,9736018;-0,0311216;0;0;0;5,870551;0;1;VALID;-0,08220331;-0,2222731;0,9715129;0,0311216;0;0;0;5,815191;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844901;1000145711385;6,387878E+13;0,446223;2,632069;-0,09226255;0,05987558;0,2480986;-0,006536306;VALID;-0,06926142;-0,222757;0,9724105;0;0;0;62,4;VALID;-0,05125938;-0,2229997;0,9734699;-0,0311216;0;0;0;5,8701;0;1;VALID;-0,08728982;-0,2224409;0,9710307;0,0311216;0;0;0;5,876269;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844903;1000145711395;6,387878E+13;0,445527;2,631524;-0,09212372;0,0598038;0,2459401;-0,007004031;VALID;-0,06854722;-0,2223894;0,9725453;0;0;0;62,325;VALID;-0,05051606;-0,2226291;0,9735935;-0,0311216;0;0;0;5,870614;0;1;VALID;-0,08661504;-0,222076;0,9711746;0,0311216;0;0;0;5,906817;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844905;1000145711405;6,387878E+13;0,4447644;2,630972;-0,09201244;0,05953701;0,2442925;-0,007672928;VALID;-0,06597123;-0,2231756;0,9725433;0;0;0;62,325;VALID;-0,04895805;-0,2233946;0,9734978;-0,0311216;0;0;0;5,871072;0;1;VALID;-0,08302175;-0,2228907;0,9713018;0,0311216;0;0;0;5,889296;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844907;1000145711415;6,387878E+13;0,4440092;2,630381;-0,0919065;0,05973419;0,2425244;-0,00820065;VALID;-0,06350432;-0,2233905;0,9726582;0;0;0;62,325;VALID;-0,0469359;-0,2235956;0,9735513;-0,0311216;0;0;0;5,870491;0;1;VALID;-0,08009341;-0,2231231;0,9714943;0,0311216;0;0;0;5,886362;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844910;1000145711430;6,387878E+13;0,4431681;2,629762;-0,09180734;0,0602329;0,2410063;-0,008727276;VALID;-0,0583124;-0,2220052;0,9733002;0;0;0;62,325;VALID;-0,04104552;-0,2221962;0,9741376;-0,0311216;0;0;0;5,863785;0;1;VALID;-0,07556435;-0,2217478;0,9721718;0,0311216;0;0;0;5,886758;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844912;1000145711440;6,387878E+13;0,4422857;2,629045;-0,09177031;0,06071002;0,2399728;-0,008916403;VALID;-0,054409;-0,220597;0,9738463;0;0;0;62,325;VALID;-0,03568669;-0,2207835;0,9746698;-0,0311216;0;0;0;5,863118;0;1;VALID;-0,07317765;-0,2203319;0,9726762;0,0311216;0;0;0;5,889688;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844914;1000145711450;6,387878E+13;0,4422395;2,627242;-0,09442808;0,06157936;0,2394861;-0,008920819;VALID;-0,0516193;-0,2196166;0,9742197;0;0;0;62,375;VALID;-0,03270879;-0,2197922;0,9749982;-0,0311216;0;0;0;5,862;0;1;VALID;-0,07073975;-0,2193589;0,9730763;0,0311216;0;0;0;5,892986;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844916;1000145711460;6,387878E+13;0,4413936;2,62656;-0,09442271;0,06265715;0,2383591;-0,008733273;VALID;-0,04925317;-0,2192481;0,9744251;0;0;0;62,425;VALID;-0,02974812;-0,2194174;0,9751775;-0,0311216;0;0;0;5,855053;0;1;VALID;-0,06865163;-0,2189967;0,9733075;0,0311216;0;0;0;5,894386;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844919;1000145711475;6,387878E+13;0,4405212;2,625935;-0,09440213;0,0634647;0,2372631;-0,008091809;VALID;-0,03645821;-0,2186402;0,9751242;0;0;0;62,425;VALID;-0,01445675;-0,2187628;0,975671;-0,0311216;0;0;0;5,846815;0;1;VALID;-0,05827813;-0,2184138;0,9741145;0,0311216;0;0;0;5,903594;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844924;1000145711500;6,387878E+13;0,4383006;2,624768;-0,09427572;0,06269304;0,2359868;-0,005599405;VALID;-0,007298688;-0,2162175;0,9763179;0;0;0;62,475;VALID;0,01628894;-0,2161946;0,9762144;-0,0311216;0;0;0;5,836167;0;1;VALID;-0,03080165;-0,2161207;0,9758807;0,0311216;0;0;0;5,931087;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844929;1000145711525;6,387878E+13;0,4365279;2,623978;-0,0943187;0,06268078;0,2351428;-0,00509071;VALID;0,01762575;-0,2105556;0,977423;0;0;0;62,475;VALID;0,03988226;-0,2104208;0,976797;-0,0311216;0;0;0;5,823392;0;1;VALID;-0,004422284;-0,2105862;0,9775653;0,0311216;0;0;0;5,950201;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844933;1000145711545;6,387878E+13;0,434668;2,623049;-0,09451005;0,06369681;0,2340901;-0,005316673;VALID;0,03709913;-0,2052577;0,9780046;0;0;0;62,4;VALID;0,06021623;-0,2050264;0,9769024;-0,0311216;0;0;0;5,818223;0;1;VALID;0,01481081;-0,2053766;0,9785709;0,0311216;0;0;0;5,933143;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1844938;1000145711570;6,387878E+13;0,4327548;2,622098;-0,09473482;0,0648488;0,2320283;-0,00548167;VALID;0,05624792;-0,1998841;0,9782037;0;0;0;62,4;VALID;0,07673876;-0,1996107;0,9768658;-0,0311216;0;0;0;5,820692;0;1;VALID;0,03668835;-0,2000663;0,9790952;0,0311216;0;0;0;5,932779;0;1;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
