Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
1846982;1000145721794;6,387878E+13;0,4425231;2,636573;-0,07888877;0,2172945;0,3039705;-0,04013205;VALID;0,2531002;0,160007;0,9541163;0;0;0;62,275;VALID;0,2681887;0,1593332;0,9500988;-0,0311216;0;0;0,4244566;5,422062;12,77413;0,6783123;VALID;0,2465601;0,1602861;0,9557806;0,0311216;0;0;0,465999;5,885799;12,6305;0,7610239;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1846984;1000145721804;6,387878E+13;0,4425231;2,636573;-0,07888877;0,2147449;0,3092702;-0,03890221;VALID;0,2996359;0,2046421;0,9318476;0;0;0;62,275;VALID;0,3031102;0,2044066;0,930775;-0,0311216;0;0;0,4232931;5,4072;12,77413;0,6768889;VALID;0,298656;0,204708;0,9321476;0,0311216;0;0;0,5052007;6,380935;12,6305;0,7750775;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1846986;1000145721814;6,387878E+13;0,4425231;2,636573;-0,07888877;0,21258;0,3142717;-0,03779063;VALID;0,320915;0,2047464;0,9247121;0;0;0;62,275;VALID;0,3271886;0,2042819;0,922614;-0,0311216;0;0;0,4233131;5,407455;12,77413;0,6785303;VALID;0,3173161;0,2050084;0,9258953;0,0311216;0;0;0,4626795;5,843872;12,6305;0,7892507;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1846988;1000145721824;6,387878E+13;0,4425231;2,636573;-0,07888877;0,2107778;0,3188741;-0,03690322;VALID;0,3361476;0,2136961;0,9172452;0;0;0;62,275;VALID;0,3428876;0,213144;0,9148758;-0,0311216;0;0;0,4227532;5,400302;12,77413;0,6824954;VALID;0,3323045;0,2140053;0,9185725;0,0311216;0;0;0,457101;5,773412;12,6305;0,804634;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1846990;1000145721834;6,387878E+13;0,4425231;2,636573;-0,07888877;0,2088643;0,3239353;-0,03608128;VALID;0,3453085;0,217427;0,9129554;0;0;0;62,275;VALID;0,3576882;0,2163501;0,9084337;-0,0311216;0;0;0,4234099;5,408692;12,77413;0,6848058;VALID;0,3401989;0,2178589;0,9147689;0,0311216;0;0;0,4564721;5,765469;12,6305;0,8173655;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1846993;1000145721849;6,387878E+13;0,4425231;2,636573;-0,07888877;0,206555;0,3293918;-0,03520203;VALID;0,3507675;0,2096216;0,9126998;0;0;0;62,275;VALID;0,3646939;0,2084274;0,9075001;-0,0311216;0;0;0,4250772;5,42999;12,77413;0,6910431;VALID;0,3428186;0,2102795;0,9155643;0,0311216;0;0;0,4531873;5,723981;12,6305;0,8342958;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1846995;1000145721859;6,387878E+13;0,4425231;2,636573;-0,07888877;0,2038006;0,3343878;-0,03461475;VALID;0,350751;0,2011665;0,9146069;0;0;0;62,275;VALID;0,3630423;0,2001577;0,9100204;-0,0311216;0;0;0,4213587;5,38249;12,77413;0,7006948;VALID;0,3421095;0,201852;0,9177237;0,0311216;0;0;0,4492657;5,674449;12,6305;0,842661;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1846997;1000145721869;6,387878E+13;0,4425231;2,636573;-0,07888877;0,2009045;0,339017;-0,03429687;VALID;0,3461195;0,1947162;0,9177619;0;0;0;62,275;VALID;0,3572895;0,1938452;0,9136565;-0,0311216;0;0;0,4201286;5,366775;12,77413;0,752726;VALID;0,336944;0,1954082;0,9210235;0,0311216;0;0;0,4456868;5,629246;12,6305;0,8488334;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1846999;1000145721879;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1974813;0,3443725;-0,03411791;VALID;0,3403301;0,1898896;0,9209329;0;0;0;62,275;VALID;0,3527934;0,1889597;0,916423;-0,0311216;0;0;0,4185153;5,346167;12,77413;0,802072;VALID;0,3294602;0,1906698;0,9247167;0,0311216;0;0;0,4444318;5,613393;12,6305;0,8544903;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1847001;1000145721889;6,387878E+13;0,4425231;2,636573;-0,07888877;0,194772;0,3486568;-0,03408526;VALID;0,334102;0,1853594;0,9241308;0;0;0;62,275;VALID;0,3480877;0,1843613;0,919155;-0,0311216;0;0;0,4169353;5,325984;12,77413;0,8359624;VALID;0,322019;0,1861846;0,9282451;0,0311216;0;0;0,4424032;5,587772;12,6305;0,868933;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1847004;1000145721904;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1917408;0,3536601;-0,03415835;VALID;0,326404;0,181511;0,9276391;0;0;0;62,275;VALID;0,3395127;0,1806221;0,9230963;-0,0311216;0;0;0,4150143;5,301445;12,77413;0,8673409;VALID;0,3158436;0,1821986;0,9311533;0,0311216;0;0;0,4398353;5,555338;12,6305;0,9051871;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1847006;1000145721914;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1887694;0,3589185;-0,03407933;VALID;0,3239509;0,1779594;0,9291858;0;0;0;62,275;VALID;0,3369999;0,1770999;0,9246982;-0,0311216;0;0;0,4141335;5,290194;12,77413;0,878431;VALID;0,3124087;0,1786881;0,9329906;0,0311216;0;0;0,4395741;5,552039;12,6305;0,9227531;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1847008;1000145721924;6,387878E+13;0,4425231;2,636573;-0,07888877;0,186004;0,363981;-0,03375465;VALID;0,3166851;0,1731845;0,9325866;0;0;0;62,275;VALID;0,3294184;0,1723909;0,928313;-0,0311216;0;0;0,4141525;5,290436;12,77413;0,8869539;VALID;0,3041361;0,1739327;0,9366155;0,0311216;0;0;0,438329;5,536313;12,6305;0,9350322;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1847011;1000145721939;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1835414;0,3687383;-0,03325169;VALID;0,3000036;0,1645949;0,939631;0;0;0;62,275;VALID;0,3105962;0,164009;0,9362858;-0,0311216;0;0;0,4145918;5,296049;12,77413;0,8968019;VALID;0,288491;0,1652065;0,9431223;0,0311216;0;0;0,4370213;5,519796;12,6305;0,9503247;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1847013;1000145721949;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1812459;0,3730668;-0,03262638;VALID;0,288774;0,1599883;0,943935;0;0;0;62,275;VALID;0,2999809;0,1594115;0,9405314;-0,0311216;0;0;0,4147318;5,297836;12,77413;0,9054723;VALID;0,2770951;0,1605641;0,9473318;0,0311216;0;0;0,436971;5,519161;12,6305;0,9581181;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1847015;1000145721959;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1785007;0,3782347;-0,03178379;VALID;0,2769745;0,1569909;0,9479657;0;0;0;62,275;VALID;0,2864576;0,156536;0,9452187;-0,0311216;0;0;0,4232135;5,406183;12,77413;0,9164619;VALID;0,2669412;0,1574542;0,9507632;0,0311216;0;0;0,4368709;5,517896;12,6305;0,9656122;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1847017;1000145721969;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1761159;0,3830596;-0,03100058;VALID;0,2669192;0,1530763;0,951484;0;0;0;62,275;VALID;0,2759313;0,1526726;0,9489747;-0,0311216;0;0;0,4178435;5,337585;12,77413;0,9254021;VALID;0,257422;0,1534861;0,9540314;0,0311216;0;0;0,4365291;5,513579;12,6305;0,9710798;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1847019;1000145721979;6,387878E+13;0,4425231;2,636573;-0,07888877;0,174387;0,3871114;-0,03036704;VALID;0,25794;0,1471593;0,954888;0;0;0;62,275;VALID;0,2665022;0,1468049;0,9525885;-0,0311216;0;0;0,4170543;5,327504;12,77413;0,9323335;VALID;0,249003;0,147516;0,9572024;0,0311216;0;0;0,4346407;5,489728;12,6305;0,9757317;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1847022;1000145721994;6,387878E+13;0,4425231;2,636573;-0,07888877;0,172308;0,3921375;-0,02976661;VALID;0,2463;0,1404763;0,9589592;0;0;0;62,275;VALID;0,2569242;0,140076;0,9562263;-0,0311216;0;0;0,4194387;5,357963;12,77413;0,9424856;VALID;0,2354278;0,1408674;0,9616289;0,0311216;0;0;0,4332357;5,471982;12,6305;0,9797465;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1847024;1000145722004;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1704583;0,3967821;-0,02909;VALID;0,2377646;0,1373771;0,9615589;0;0;0;62,275;VALID;0,2489951;0,1369785;0,9587691;-0,0311216;0;0;0,4204152;5,370436;12,77413;0,9482626;VALID;0,2264105;0,1377603;0,9642408;0,0311216;0;0;0,4334839;5,475117;12,6305;0,9823744;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1847026;1000145722014;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1688811;0,4009256;-0,0283819;VALID;0,2292944;0,1345017;0,9640194;0;0;0;62,275;VALID;0,2428443;0,1340469;0,9607591;-0,0311216;0;0;0,4204941;5,371444;12,77413;0,9519683;VALID;0,216493;0,1349062;0,9669183;0,0311216;0;0;0,4348785;5,492732;12,6305;0,9839912;2;0;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
