Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
2144815;1000147211501;6,387878E+13;0,4128762;2,599962;0,07386982;0,05102541;0,3617581;0,008699865;VALID;-0,03981444;0,1054009;0,9936324;0;0;0;62,425;VALID;-0,03688155;0,1054128;0,9937444;-0,0311216;0;0;0,4283913;5,404112;12,61489;1;VALID;-0,04283264;0,1053877;0,9935083;0,0311216;0;0;0,4324054;5,532107;12,7938;0,9992637;2;0,4706717;Unknown;Unknown;Board;Projector;Unknown;Unknown;Unknown
2144818;1000147211516;6,387878E+13;0,4128485;2,599983;0,07380506;0,05101357;0,3617616;0,008729615;VALID;-0,04061234;0,104793;0,9936644;0;0;0;62,425;VALID;-0,03824725;0,1048028;0,9937573;-0,0311216;0;0;0,4289091;5,410644;12,61489;1;VALID;-0,04302334;0,1047824;0,9935641;0,0311216;0;0;0,4319718;5,526559;12,7938;0,9993104;2;0,4128859;Unknown;Unknown;Board;Projector;Unknown;Unknown;Unknown
2144821;1000147211531;6,387878E+13;0,4128267;2,600002;0,07380808;0,05106885;0,3618372;0,008728919;VALID;-0,0407404;0,1056145;0,9935722;0;0;0;62,425;VALID;-0,03849758;0,1056239;0,9936607;-0,0311216;0;0;0,4295472;5,418693;12,61489;1;VALID;-0,04303142;0,1056043;0,9934767;0,0311216;0;0;0,4319561;5,526358;12,7938;0,9993157;2;0,5149361;Unknown;Unknown;Board;Projector;Unknown;Unknown;Unknown
2144823;1000147211541;6,387878E+13;0,4128111;2,599992;0,07380763;0,0509232;0,3618606;0,008779868;VALID;-0,04091972;0,105789;0,9935463;0;0;0;62,425;VALID;-0,0390104;0,1057971;0,9936222;-0,0311216;0;0;0,4297805;5,421635;12,61489;1;VALID;-0,0429228;0,1057801;0,9934627;0,0311216;0;0;0,431695;5,523017;12,7938;0,9993585;2;0,5028461;Unknown;Unknown;Board;Projector;Unknown;Unknown;Unknown
2144825;1000147211551;6,387878E+13;0,4128114;2,599959;0,0737977;0,0508025;0,3617101;0,00877115;VALID;-0,04132644;0,1058027;0,993528;0;0;0;62,425;VALID;-0,03967896;0,1058097;0,9935944;-0,0311216;0;0;0,4299977;5,424375;12,61489;1;VALID;-0,04309836;0,1057947;0,9934536;0,0311216;0;0;0,4324571;5,532768;12,7938;0,9993988;2;0,4776838;Unknown;Unknown;Board;Projector;Unknown;Unknown;Unknown
2144828;1000147211566;6,387878E+13;0,4127891;2,599963;0,07379965;0,05075598;0,3616782;0,0088017;VALID;-0,04180459;0,1056904;0,99352;0;0;0;62,425;VALID;-0,04036484;0,1056966;0,9935789;-0,0311216;0;0;0,4302945;5,428119;12,61489;1;VALID;-0,04337512;0,1056833;0,9934534;0,0311216;0;0;0,4331856;5,542089;12,7938;0,9994535;2;0,4975462;Unknown;Unknown;Board;Projector;Unknown;Unknown;Unknown
2144830;1000147211576;6,387878E+13;0,4127875;2,600014;0,0738727;0,05082406;0,3616524;0,008735327;VALID;-0,04177659;0,1055629;0,9935347;0;0;0;62,425;VALID;-0,04053575;0,1055683;0,9935855;-0,0311216;0;0;0,4307734;5,434162;12,61489;1;VALID;-0,04319431;0,1055566;0,9934747;0,0311216;0;0;0,4338384;5,55044;12,7938;0,9994881;2;0,4971511;Unknown;Unknown;Board;Projector;Unknown;Unknown;Unknown
2144833;1000147211591;6,387878E+13;0,4128778;2,599838;0,07400326;0,0509076;0,3614699;0,008648578;VALID;-0,04182771;0,1055745;0,9935313;0;0;0;62,425;VALID;-0,04083928;0,1055788;0,993572;-0,0311216;0;0;0,4310448;5,437584;12,61489;1;VALID;-0,0430511;0,105569;0,9934796;0,0311216;0;0;0,4339996;5,552502;12,7938;0,9995356;2;0,522957;Unknown;Unknown;Board;Projector;Unknown;Unknown;Unknown
2144835;1000147211601;6,387878E+13;0,4128603;2,599865;0,07405081;0,05105271;0,3614345;0,008522716;VALID;-0,04194137;0,1056076;0,993523;0;0;0;62,425;VALID;-0,04105778;0,1056115;0,9935595;-0,0311216;0;0;0,4310698;5,4379;12,61489;1;VALID;-0,04306626;0,1056025;0,9934754;0,0311216;0;0;0,4343567;5,55707;12,7938;0,9995648;2;0,4841308;Unknown;Unknown;Board;Projector;Unknown;Unknown;Unknown
2144838;1000147211616;6,387878E+13;0,4128417;2,599787;0,07405747;0,05091403;0,361302;0,008567876;VALID;-0,04171119;0,1051779;0,9935783;0;0;0;62,425;VALID;-0,04086107;0,1051816;0,9936132;-0,0311216;0;0;0,431288;5,440652;12,61489;1;VALID;-0,04282476;0,1051729;0,9935314;0,0311216;0;0;0,4352736;5,568802;12,7938;0,9995589;2;0,5543841;Unknown;Unknown;Board;Projector;Unknown;Unknown;Unknown
2144840;1000147211626;6,387878E+13;0,4128215;2,599813;0,07407206;0,05113204;0,3611949;0,008479308;VALID;-0,0417249;0,1048724;0,99361;0;0;0;62,425;VALID;-0,04092546;0,1048759;0,9936429;-0,0311216;0;0;0,4315064;5,443408;12,61489;1;VALID;-0,04279178;0,1048677;0,9935651;0,0311216;0;0;0,4356172;5,573198;12,7938;0,9995861;2;0,5712689;Unknown;Unknown;Board;Projector;Unknown;Unknown;Unknown
2144842;1000147211636;6,387878E+13;0,4127819;2,599821;0,07407296;0,05101592;0,3611484;0,008610136;VALID;-0,04172752;0,1049418;0,9936026;0;0;0;62,425;VALID;-0,04098271;0,104945;0,9936332;-0,0311216;0;0;0,431563;5,444121;12,61489;1;VALID;-0,04274324;0,1049372;0,9935598;0,0311216;0;0;0,4355383;5,572188;12,7938;0,9995765;2;0,5543516;Unknown;Unknown;Board;Projector;Unknown;Unknown;Unknown
2144845;1000147211651;6,387878E+13;0,4127326;2,599875;0,07402671;0,05110876;0,3611018;0,008573805;VALID;-0,04147845;0,1045973;0,9936493;0;0;0;62,425;VALID;-0,04075853;0,1046004;0,9936787;-0,0311216;0;0;0,4317282;5,446206;12,61489;1;VALID;-0,04235128;0,1045934;0,9936129;0,0311216;0;0;0,4322493;5,530109;12,7938;0,999615;2;0,510016;Unknown;Unknown;Board;Projector;Unknown;Unknown;Unknown
2144847;1000147211661;6,387878E+13;0,4127071;2,599887;0,07404218;0,05111646;0,3611918;0,008505364;VALID;-0,04133372;0,10442;0,993674;0;0;0;62,425;VALID;-0,04063972;0,1044229;0,9937023;-0,0311216;0;0;0,4320164;5,449842;12,61489;1;VALID;-0,04206884;0,1044168;0,9936435;0,0311216;0;0;0,4352761;5,568833;12,7938;0,9996295;2;0,5634466;Unknown;Unknown;Board;Projector;Unknown;Unknown;Unknown
