Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
2141300;1000147193919;6,387878E+13;0,35739;2,663396;0,03444815;0,05181312;-0,3242214;-0,0004057139;VALID;-0,008799017;0,1122945;0,993636;0;0;0;62,425;VALID;-0,009008732;0,1122943;0,9936342;-0,0311216;0;0;0,473962;5,978981;12,61489;0,8603829;VALID;-0,008625278;0,1121607;0,9936526;0,0311216;0;0;0,4652296;5,952052;12,7938;0,8612934;2;0,6838124;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
2141302;1000147193929;6,387878E+13;0,35739;2,663396;0,03444815;0,05155602;-0,3234854;-0,0002917297;VALID;-0,01044581;0,1123449;0,9936144;0;0;0;62,425;VALID;-0,01062006;0,1123447;0,9936125;-0,0311216;0;0;0,4743907;5,984388;12,61489;0,8663134;VALID;-0,01026754;0,1122243;0,9936299;0,0311216;0;0;0,4641396;5,938107;12,7938;0,8622018;2;0,7013507;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
2141305;1000147193944;6,387878E+13;0,35739;2,663396;0,03444815;0,05145506;-0,3229669;0,000195204;VALID;-0,01292064;0,1124467;0,9935737;0;0;0;62,425;VALID;-0,01304476;0,1124465;0,9935722;-0,0311216;0;0;0,4763983;6,009714;12,61489;0,8719567;VALID;-0,01275758;0,1123457;0,9935873;0,0311216;0;0;0,4635311;5,930322;12,7938;0,8634877;2;0,6846105;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
2141308;1000147193959;6,387878E+13;0,35739;2,663396;0,03444815;0,051831;-0,3227131;0,0009048079;VALID;-0,01525021;0,1124962;0,9935351;0;0;0;62,425;VALID;-0,01533258;0,1124961;0,9935338;-0,0311216;0;0;0,477784;6,027195;12,61489;0,8739206;VALID;-0,0151164;0,1124091;0,993547;0,0311216;0;0;0,4645662;5,943565;12,7938;0,8647928;2;0,5772629;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
2141310;1000147193969;6,387878E+13;0,35739;2,663396;0,03444815;0,05220484;-0,3227013;0,001543912;VALID;-0,01758946;0,1121418;0,9935365;0;0;0;62,425;VALID;-0,01764742;0,1121417;0,9935355;-0,0311216;0;0;0,4779394;6,029155;12,61489;0,877287;VALID;-0,01747388;0,112067;0,993547;0,0311216;0;0;0,4647785;5,946281;12,7938;0,8663951;2;0,5639589;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
2141312;1000147193979;6,387878E+13;0,35739;2,663396;0,03444815;0,05246634;-0,3224146;0,001885396;VALID;-0,02021352;0,1110331;0,9936112;0;0;0;62,425;VALID;-0,02025077;0,111033;0,9936104;-0,0311216;0;0;0,4779626;6,029448;12,61489;0,8897167;VALID;-0,02011817;0,1110032;0,9936164;0,0311216;0;0;0,4648892;5,947697;12,7938;0,8676749;2;0,59609;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
2141314;1000147193989;6,387878E+13;0,35739;2,663396;0,03444815;0,05262186;-0,3218394;0,001796255;VALID;-0,02357218;0,10889;0,9937743;0;0;0;62,425;VALID;-0,02359162;0,1088899;0,9937738;-0,0311216;0;0;0,4779302;6,029039;12,61489;0,900633;VALID;-0,02349701;0,1089064;0,9937743;0,0311216;0;0;0,4673472;5,979145;12,7938;0,8686692;2;0,5205613;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
2141317;1000147194004;6,387878E+13;0,35739;2,663396;0,03444815;0,0528097;-0,3207546;0,001358829;VALID;-0,0102456;0,1114611;0,993716;0;0;0;62,425;VALID;-0,009953211;0,1114614;0,9937189;-0,0311216;0;0;0,4716256;5,949508;12,61489;0,9134561;VALID;-0,01053244;0,1114621;0,9937128;0,0311216;0;0;0,465495;5,955448;12,7938;0,8690728;2;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
2141319;1000147194014;6,387878E+13;0,35739;2,663396;0,03444815;0,0529851;-0,3192716;0,0007264032;VALID;0,02315137;0,1211558;0,9923635;0;0;0;62,425;VALID;0,02511758;0,12115;0,9923164;-0,0311216;0;0;0,4757502;6,001539;12,61489;0,9137418;VALID;0,02125613;0,1212449;0,992395;0,0311216;0;0;0,4686089;5,995286;12,7938;0,8693429;2;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
2141321;1000147194024;6,387878E+13;0,35739;2,663396;0,03444815;0,05313018;-0,317837;0,0002169669;VALID;0,05939751;0,1335742;0,9892572;0;0;0;62,425;VALID;0,06238324;0,1335498;0,9890767;-0,0311216;0;0;0,4701011;5,930276;12,61489;0,9115431;VALID;0,05647548;0,1336968;0,9894118;0,0311216;0;0;0,4698296;6,010903;12,7938;0,868964;2;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
