Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
2143055;1000147202698;6,387878E+13;0,4878168;2,5594;0,1060349;0,1859339;0,7197538;0,06202637;VALID;0,1388308;0,239262;0,9609785;0;0;0;62,425;VALID;0,1547382;0,2386917;0,9586878;-0,0311216;0;0;0,3984417;5,0263;12,61489;0,9974942;VALID;0,1227563;0,2397744;0,9630364;0,0311216;0;0;0,3976837;5,087884;12,7938;0,9984567;2;0,4096763;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2143057;1000147202708;6,387878E+13;0,487781;2,559783;0,1057815;0,1850629;0,7199193;0,06237412;VALID;0,137738;0,2391685;0,961159;0;0;0;62,425;VALID;0,1531809;0,2386203;0,9589557;-0,0311216;0;0;0,3995178;5,039876;12,61489;0,9976867;VALID;0,1220988;0,2396634;0,9631476;0,0311216;0;0;0,3987161;5,101092;12,7938;0,9985252;2;0,3728965;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2143060;1000147202723;6,387878E+13;0,4874606;2,559962;0,1056259;0,1842432;0,720121;0,06258929;VALID;0,1358988;0,2382758;0,9616424;0;0;0;62,425;VALID;0,1505679;0,2377652;0,9595817;-0,0311216;0;0;0,3987927;5,030728;12,61489;0,9979426;VALID;0,1209874;0,2387403;0,9635171;0,0311216;0;0;0,4002126;5,120239;12,7938;0,9985526;2;0,4562529;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2143062;1000147202733;6,387878E+13;0,4875398;2,56032;0,1053321;0,1835987;0,7203282;0,06270847;VALID;0,1349434;0,2379265;0,9618635;0;0;0;62,425;VALID;0,1494481;0,2374261;0,9598407;-0,0311216;0;0;0,4000624;5,046745;12,61489;0,9980606;VALID;0,1202395;0,2383807;0,9636997;0,0311216;0;0;0,4012546;5,13357;12,7938;0,9985961;2;0,5603443;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2143065;1000147202748;6,387878E+13;0,4871759;2,560469;0,1051298;0,1828962;0,720542;0,06284568;VALID;0,1344137;0,2370586;0,9621518;0;0;0;62,425;VALID;0,1485094;0,2365767;0,960196;-0,0311216;0;0;0,3986385;5,028783;12,61489;0,9980632;VALID;0,1200311;0,2374999;0,9639431;0,0311216;0;0;0,402333;5,147366;12,7938;0,9987121;2;0,5569262;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2143067;1000147202758;6,387878E+13;0,4867548;2,560611;0,1048359;0,1822309;0,7208713;0,06305575;VALID;0,1344562;0,2363737;0,9623144;0;0;0;62,425;VALID;0,1483594;0,2359;0,9603857;-0,0311216;0;0;0,3971448;5,00994;12,61489;0,9981748;VALID;0,1202361;0,2368093;0,9640875;0,0311216;0;0;0,402782;5,153111;12,7938;0,9987963;2;0,518521;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2143070;1000147202773;6,387878E+13;0,4870138;2,56087;0,1044479;0,1815035;0,7211516;0,06342084;VALID;0,1338988;0,2355224;0,9626008;0;0;0;62,425;VALID;0,1478541;0,2350505;0,9606718;-0,0311216;0;0;0,3977738;5,017875;12,61489;0,9980225;VALID;0,1197232;0,2359532;0,9643612;0,0311216;0;0;0,4030923;5,15708;12,7938;0,9988628;2;0,5118644;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2143072;1000147202783;6,387878E+13;0,4866153;2,56109;0,1042222;0,1808259;0,7215081;0,06367548;VALID;0,1343849;0,2355918;0,9625161;0;0;0;62,425;VALID;0,1474694;0,235149;0,9607069;-0,0311216;0;0;0,3973015;5,011917;12,61489;0,9981477;VALID;0,120613;0,2360127;0,9642357;0,0311216;0;0;0,3942784;5,044318;12,7938;0,9986436;2;0;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2143074;1000147202793;6,387878E+13;0,486654;2,561548;0,1040246;0,1800644;0,721719;0,0640349;VALID;0,136104;0,2448301;0,9599656;0;0;0;62,425;VALID;0,1488722;0,2443759;0,9581845;-0,0311216;0;0;0,3982512;5,023898;12,61489;0,9982697;VALID;0,1241116;0,245219;0,9614905;0,0311216;0;0;0,4010013;5,130329;12,7938;0,9979289;2;0;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2143077;1000147202808;6,387878E+13;0,4863592;2,561812;0,1038476;0,1792027;0,721929;0,06457516;VALID;0,145017;0,2804786;0,9488423;0;0;0;62,425;VALID;0,1539486;0,2800958;0,9475474;-0,0311216;0;0;0,3934262;4,96303;12,61489;0,9984419;VALID;0,1370357;0,2808008;0,9499327;0,0311216;0;0;0,4035245;5,16261;12,7938;0,9974149;2;0;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
