Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
1849779;1000145735784;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,154523;0,009196152;-0,0539015;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849783;1000145735804;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1548755;0,008973056;-0,05327799;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849787;1000145735824;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,155335;0,008633941;-0,05243158;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849791;1000145735844;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1557174;0,008170964;-0,05166977;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849796;1000145735869;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1558076;0,00772172;-0,05113267;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849801;1000145735894;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1555372;0,0074268;-0,05062945;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849805;1000145735914;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,15509;0,007322399;-0,05048202;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849810;1000145735939;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1546527;0,007670434;-0,05044889;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849814;1000145735959;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1540494;0,008515285;-0,05035168;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849816;1000145735969;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1537699;0,008913464;-0,05030813;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849817;1000145735974;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1535338;0,009255907;-0,05028806;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849820;1000145735989;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1533291;0,009582411;-0,05023506;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849822;1000145735999;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1531596;0,009787022;-0,05014992;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849824;1000145736009;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1530433;0,009867304;-0,05013524;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849827;1000145736024;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1528766;0,009833557;-0,05022876;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849829;1000145736034;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1526958;0,009666981;-0,05042346;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849831;1000145736044;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,152585;0,009322117;-0,05071294;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849833;1000145736054;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1525039;0,008994373;-0,05089414;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849835;1000145736064;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1525747;0,008500801;-0,05102333;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849838;1000145736079;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1527128;0,007983075;-0,05105877;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849840;1000145736089;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1529848;0,007467404;-0,05101255;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849842;1000145736099;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1532366;0,006976043;-0,05085683;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849845;1000145736114;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1534673;0,006603133;-0,05072137;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849847;1000145736124;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1537489;0,006209851;-0,05060919;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849849;1000145736134;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1539472;0,005899555;-0,05061866;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849851;1000145736144;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,154113;0,005749858;-0,05058438;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849855;1000145736164;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1542022;0,005681255;-0,05043371;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849856;1000145736169;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1542102;0,005632039;-0,0503072;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849858;1000145736179;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1540409;0,005718295;-0,0502679;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849860;1000145736189;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,153873;0,005751392;-0,05027564;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849863;1000145736204;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1536958;0,005778924;-0,05029504;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849865;1000145736214;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,153549;0,005761986;-0,0502909;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849867;1000145736224;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1534307;0,005707676;-0,05024593;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849869;1000145736234;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,153338;0,005638638;-0,05023366;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849872;1000145736249;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,153292;0,005483116;-0,05023738;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849874;1000145736259;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1532553;0,005344663;-0,0501677;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849876;1000145736269;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1532409;0,005165816;-0,05009424;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849878;1000145736279;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1532436;0,004971119;-0,05010455;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849881;1000145736294;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1532361;0,004727665;-0,05017548;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849884;1000145736309;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1532137;0,004523615;-0,05025721;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849886;1000145736319;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1531974;0,00433459;-0,05030574;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849887;1000145736324;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1532056;0,004076205;-0,05030664;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849889;1000145736334;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1532055;0,003979346;-0,05026238;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849891;1000145736344;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1532357;0,003876268;-0,05023773;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849893;1000145736354;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1532198;0,003811862;-0,05022405;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849896;1000145736369;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1531834;0,00383205;-0,05021646;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849898;1000145736379;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1530557;0,003824468;-0,05022533;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849900;1000145736389;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1529107;0,003761633;-0,05031379;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849902;1000145736399;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1528289;0,003694942;-0,05041156;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849904;1000145736409;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1527684;0,003615775;-0,05049394;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849906;1000145736419;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1527738;0,003546504;-0,05051559;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849909;1000145736434;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1527421;0,003444924;-0,05054493;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849911;1000145736444;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1527078;0,003322715;-0,05056693;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849913;1000145736454;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1526954;0,003146128;-0,05062881;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849916;1000145736469;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1526874;0,003086763;-0,05061341;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849918;1000145736479;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1526995;0,003073373;-0,05054564;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849920;1000145736489;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1525749;0,002995975;-0,05048524;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849922;1000145736499;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1525017;0,002907434;-0,05043828;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849925;1000145736514;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1523543;0,002809756;-0,05035063;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849929;1000145736534;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1522177;0,002767431;-0,05029353;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849932;1000145736549;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1518665;0,002566553;-0,05028586;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849936;1000145736569;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1516502;0,002414625;-0,05017263;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849938;1000145736579;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1515764;0,002357847;-0,05006563;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849940;1000145736589;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1515186;0,002340711;-0,04992853;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1849942;1000145736599;6,387878E+13;0,4425231;2,636573;-0,07888877;-0,1514684;0,002279338;-0,04982543;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
