Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
1848375;1000145728762;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1592357;-0,1828141;0,04617813;VALID;0,1409653;0,1079086;0,9841161;0;0;0;62,275;VALID;0,1537496;0,107701;0,9822227;-0,0311216;0;0;0,4297009;5,489054;12,77413;0,9404051;VALID;0,1281354;0,1080985;0,9858479;0,0311216;0;0;0,4431165;5,596782;12,6305;0,9905913;2;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1848377;1000145728772;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1577433;-0,1791626;0,04455785;VALID;0,132898;0,1057806;0,9854687;0;0;0;62,275;VALID;0,1453408;0,1055941;0,9837306;-0,0311216;0;0;0,4307856;5,502909;12,77413;0,9423888;VALID;0,1203989;0,105951;0,9870555;0,0311216;0;0;0,4430844;5,596376;12,6305;0,9917779;2;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1848379;1000145728782;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1565499;-0,176028;0,0432529;VALID;0,1248779;0,1030297;0,9868082;0;0;0;62,275;VALID;0,1357475;0,1028813;0,9853873;-0,0311216;0;0;0,431306;5,509557;12,77413;0,9440619;VALID;0,1139248;0,1031665;0,9881184;0,0311216;0;0;0,4429427;5,594586;12,6305;0,9927536;2;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1848381;1000145728792;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1555522;-0,1727891;0,042008;VALID;0,1168495;0,1017338;0,9879253;0;0;0;62,275;VALID;0,1256188;0,1016241;0,9868599;-0,0311216;0;0;0,4312065;5,508286;12,77413;0,945192;VALID;0,1079334;0,1018371;0,9889285;0,0311216;0;0;0,4429436;5,594597;12,6305;0,9935653;2;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1848383;1000145728802;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1545785;-0,1695084;0,04083893;VALID;0,119279;0,1099331;0,9867559;0;0;0;62,275;VALID;0,1278408;0,1098151;0,9856964;-0,0311216;0;0;0,4269134;5,453445;12,77413;0,9453472;VALID;0,1105992;0,1100443;0,987754;0,0311216;0;0;0,4444853;5,61407;12,6305;0,9940209;2;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1848385;1000145728812;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1534003;-0,1656919;0,03962018;VALID;0,1192298;0,1273278;0,9846684;0;0;0;62,275;VALID;0,1274191;0,1271973;0,9836591;-0,0311216;0;0;0,4227228;5,399914;12,77413;0,9451397;VALID;0,1109267;0,1274512;0,9856224;0,0311216;0;0;0,4403467;5,561798;12,6305;0,9931916;2;0;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1848388;1000145728827;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1522279;-0,1619295;0,03868943;VALID;0,1213294;0,1685752;0,978193;0;0;0;62,275;VALID;0,1309777;0,1683668;0,9769838;-0,0311216;0;0;0,4242037;5,418831;12,77413;0,9454315;VALID;0,1116468;0,1687681;0,9793122;0,0311216;0;0;0,4372129;5,522216;12,6305;0,9920551;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
1848390;1000145728837;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1511076;-0,1585505;0,03795182;VALID;0,121129;0,1905506;0,9741757;0;0;0;62,275;VALID;0,1315239;0,1902964;0,9728765;-0,0311216;0;0;0,4246972;5,425135;12,77413;0,946614;VALID;0,1106751;0,1907847;0,9753729;0,0311216;0;0;0,4389216;5,543798;12,6305;0,9917268;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
1848392;1000145728847;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1501044;-0,1552077;0,0373953;VALID;0,1209078;0,2050166;0,9712618;0;0;0;62,275;VALID;0,1319887;0,2047249;0,9698797;-0,0311216;0;0;0,4304919;5,499158;12,77413;0,94958;VALID;0,1096907;0,2052855;0,9725358;0,0311216;0;0;0,4398473;5,55549;12,6305;0,9920274;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
1848394;1000145728857;6,387878E+13;0,4425231;2,636573;-0,07888877;0,1493022;-0,1520059;0,0368254;VALID;0,1188062;0,2142017;0,9695374;0;0;0;62,275;VALID;0,1303606;0,2138887;0,9681207;-0,0311216;0;0;0,4254003;5,434118;12,77413;0,9533279;VALID;0,1070863;0,2144891;0,9708382;0,0311216;0;0;0,4421059;5,584017;12,6305;0,9925705;2;0;Unknown;Unknown;Board;Board;Unknown;Unknown;Unknown
