Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
2115542;1000147065083;6,387878E+13;0,3784865;2,592777;0,04168223;0,1349743;0,07372531;0,01090088;VALID;-0,03190368;-0,1380308;0,9899139;0;0;0;62,15;VALID;-0,01707416;-0,138081;0,9902738;-0,0311216;0;0;0;5,772184;0;1;VALID;-0,04746195;-0,1379427;0,9893024;0,0311216;0;0;0;5,831261;0;0,9993455;2;0;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2115549;1000147065118;6,387878E+13;0,3791354;2,593466;0,0432907;0,1339552;0,07268403;0,01290603;VALID;-0,0313118;-0,1300645;0,991011;0;0;0;62,15;VALID;-0,01490209;-0,1301139;0,9913871;-0,0311216;0;0;0;5,767551;0;1;VALID;-0,04805214;-0,1299767;0,990352;0,0311216;0;0;0;5,826999;0;0,9994806;2;0,3985448;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2115556;1000147065153;6,387878E+13;0,379115;2,594615;0,04585585;0,1256399;0,07239299;0,00951264;VALID;-0,03116033;-0,1250903;0,9916559;0;0;0;62,15;VALID;-0,009855729;-0,125145;0,9920895;-0,0311216;0;0;0;5,776255;0;1;VALID;-0,05185292;-0,124982;0,9908031;0,0311216;0;0;0;5,816567;0;0,9995865;2;0,5859688;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2115562;1000147065183;6,387878E+13;0,3793544;2,595925;0,04683335;0,1289109;0,06902019;0,01157436;VALID;-0,02854625;-0,1255111;0,9916815;0;0;0;62,15;VALID;-0,00235765;-0,1255619;0,992083;-0,0311216;0;0;0;5,808407;0;1;VALID;-0,05127478;-0,1253968;0,9907808;0,0311216;0;0;0;5,826533;0;0,9996593;2;0,6101661;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2115569;1000147065218;6,387878E+13;0,3791829;2,596096;0,04851982;0,131116;0,06911112;0,01329117;VALID;-0,0272887;-0,1292502;0,9912364;0;0;0;62,2;VALID;0,001405661;-0,1292983;0,9916047;-0,0311216;0;0;0;5,823333;0;1;VALID;-0,05391888;-0,1291104;0,9901633;0,0311216;0;0;0;5,859713;0;0,9997277;1,123849;0,5674665;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2115576;1000147065253;6,387878E+13;0,3793926;2,595766;0,04976101;0,1366732;0,06993795;0,01661834;VALID;-0,02231622;-0,1236984;0,9920689;0;0;0;62,2;VALID;0,003245887;-0,1237286;0,9923108;-0,0311216;0;0;0;5,836694;0;1;VALID;-0,04933431;-0,1235782;0,9911078;0,0311216;0;0;0;5,915595;0;0,9997821;1,182738;0;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2115582;1000147065283;6,387878E+13;0,3797851;2,595271;0,05070688;0,1418315;0,07308575;0,01577353;VALID;-0,01490812;-0,07643928;0,9969628;0;0;0;62,25;VALID;0,008242457;-0,07644518;0,9970397;-0,0311216;0;0;0;5,840216;0;1;VALID;-0,03940604;-0,07638823;0,9962991;0,0311216;0;0;0;5,879773;0;0,9998198;2;0;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2115589;1000147065318;6,387878E+13;0,3798415;2,594447;0,05202601;0,1458088;0,07199169;0,01471036;VALID;-0,01477886;-0,05352286;0,9984573;0;0;0;62,25;VALID;0,007414077;-0,05352724;0,9985389;-0,0311216;0;0;0;5,865187;0;1;VALID;-0,03722955;-0,05349158;0,997874;0,0311216;0;0;0;5,873587;0;0,9998554;2;0;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2115596;1000147065353;6,387878E+13;0,3797599;2,593554;0,05284567;0,1480845;0,07014331;0,01256956;VALID;-0,01523922;-0,03806241;0,9991592;0;0;0;62,3;VALID;0,006482409;-0,03806603;0,9992542;-0,0311216;0;0;0;5,871883;0;1;VALID;-0,03663798;-0,03804127;0,9986043;0,0311216;0;0;0;5,90878;0;0,9998839;2;0,2922765;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
2115602;1000147065383;6,387878E+13;0,3793949;2,592272;0,05613885;0,149147;0,06790549;0,01229901;VALID;-0,01442705;-0,02373086;0,9996143;0;0;0;62,3;VALID;0,006295844;-0,02373286;0,9996985;-0,0311216;0;0;0;5,882318;0;1;VALID;-0,0341683;-0,02371948;0,9991346;0,0311216;0;0;0;5,879615;0;0,9999038;2;0,3638092;Unknown;Unknown;Board;Chair3;Unknown;Unknown;Unknown
