Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
2016464;1000146569512;6,387878E+13;0,3812612;2,627489;-0,06128547;-0,06462085;-0,09980158;-0,04395414;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall2;Unknown;Unknown;Unknown
2016464;1000146569512;6,387878E+13;0,3828346;2,622389;-0,06012801;-0,04861157;-0,09583843;-0,04449132;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall2;Unknown;Unknown;Unknown
2016464;1000146569512;6,387878E+13;0,3839474;2,620403;-0,0603602;-0,04743894;-0,09190907;-0,04455947;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall2;Unknown;Unknown;Unknown
2016484;1000146569612;6,387878E+13;0,3841294;2,62081;-0,06158915;-0,04795652;-0,08782478;-0,04239934;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall2;Unknown;Unknown;Unknown
2016484;1000146569612;6,387878E+13;0,3835379;2,621669;-0,06357273;-0,04784717;-0,08344066;-0,03867243;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall2;Unknown;Unknown;Unknown
2016484;1000146569612;6,387878E+13;0,3803586;2,624437;-0,066328;-0,05658933;-0,08696482;-0,02929376;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall2;Unknown;Unknown;Unknown
2016504;1000146569712;6,387878E+13;0,3765441;2,626054;-0,06832811;-0,06168278;-0,09576578;-0,02587976;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall2;Unknown;Unknown;Unknown
2016504;1000146569712;6,387878E+13;0,371509;2,626812;-0,07000417;-0,06480596;-0,1087217;-0,02259393;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall2;Unknown;Unknown;Unknown
2016504;1000146569712;6,387878E+13;0,3667987;2,625602;-0,07057422;-0,06018279;-0,1258523;-0,02471918;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall2;Unknown;Unknown;Unknown
2016524;1000146569812;6,387878E+13;0,3633018;2,623851;-0,07046548;-0,04661154;-0,14225;-0,04265657;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall2;Unknown;Unknown;Unknown
2016524;1000146569812;6,387878E+13;0,3602696;2,620736;-0,06920209;-0,03256861;-0,1579309;-0,03834247;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall2;Unknown;Unknown;Unknown
2016524;1000146569812;6,387878E+13;0,3576975;2,615491;-0,06541734;-0,01587777;-0,176142;-0,05023134;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall2;Unknown;Unknown;Unknown
2016544;1000146569912;6,387878E+13;0,3556305;2,604554;-0,06267635;0,001853277;-0,168254;-0,0268108;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall2;Unknown;Unknown;Unknown
2016544;1000146569912;6,387878E+13;0,3551787;2,593801;-0,0679212;0,03736621;-0,178595;-0,01995565;INVALID;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;INVALID;0;0;0;0;0;0;0;0;0;0;0;0;Unknown;Unknown;Board;Wall2;Unknown;Unknown;Unknown
