Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
1851500;1000145744392;6,387878E+13;0,4425231;2,636573;-0,07888877;0,04966355;0,3104515;-0,02134348;VALID;0,1494977;-0,05942808;0,9869745;0;0;0;62,45;VALID;0,1549352;-0,05937775;0,9861386;-0,0311216;0;0;0,4412297;5,901513;13,37515;0,9635308;VALID;0,1441036;-0,05947619;0,9877736;0,0311216;0;0;0,4613721;5,856897;12,69452;0,9451647;2;1;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1851507;1000145744427;6,387878E+13;0,4425231;2,636573;-0,07888877;0,05002744;0,3107653;-0,02129055;VALID;0,1490518;-0,05954894;0,9870347;0;0;0;62,45;VALID;0,154356;-0,05949992;0,9862221;-0,0311216;0;0;0,4415626;5,905966;13,37515;0,9636722;VALID;0,1437159;-0,05959649;0,9878228;0,0311216;0;0;0,4615598;5,85928;12,69452;0,9448797;2;1;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1851513;1000145744457;6,387878E+13;0,4425231;2,636573;-0,07888877;0,04986263;0,3108543;-0,02100877;VALID;0,1489284;-0,05901903;0,9870852;0;0;0;62,45;VALID;0,1542173;-0,05897062;0,9862756;-0,0311216;0;0;0,4404858;5,891563;13,37515;0,9622713;VALID;0,1435968;-0,05906608;0,987872;0,0311216;0;0;0,4630458;5,878144;12,69452;0,9436678;2;0,835812;Unknown;Unknown;Board;Table;Unknown;Unknown;Unknown
1851520;1000145744492;6,387878E+13;0,4425231;2,636573;-0,07888877;0,04981275;0,3107454;-0,0208356;VALID;0,1513974;-0,0529867;0,9870518;0;0;0;62,45;VALID;0,1563001;-0,05294578;0,9862895;-0,0311216;0;0;0,4408621;5,896596;13,37515;0,9602143;VALID;0,1465352;-0,05302596;0,9877832;0,0311216;0;0;0,4640628;5,891055;12,69452;0,9432369;2;0,671783;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1851527;1000145744527;6,387878E+13;0,4425231;2,636573;-0,07888877;0,04981334;0,3101026;-0,0206814;VALID;0,1539325;-0,04701004;0,9869624;0;0;0;62,45;VALID;0,1587717;-0,04697359;0,9861972;-0,0311216;0;0;0,4356581;5,826992;13,37515;0,9598166;VALID;0,1491117;-0,04704519;0,9877006;0,0311216;0;0;0,4646056;5,897944;12,69452;0,9436314;2;0,4212714;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1851533;1000145744557;6,387878E+13;0,4425231;2,636573;-0,07888877;0,04953825;0,309597;-0,02104238;VALID;0,1559662;-0,04348869;0,9868046;0;0;0;62,45;VALID;0,1613555;-0,04345056;0,9859394;-0,0311216;0;0;0,4417933;5,90905;13,37515;0,9597256;VALID;0,1505891;-0,04352541;0,9876378;0,0311216;0;0;0,4650919;5,904118;12,69452;0,9442208;2;0,5485814;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1851540;1000145744592;6,387878E+13;0,4425231;2,636573;-0,07888877;0,0493659;0,3094886;-0,0213803;VALID;0,1572403;-0,04060966;0,986725;0;0;0;62,45;VALID;0,1629511;-0,04057157;0,9857996;-0,0311216;0;0;0,4377141;5,854491;13,37515;0,9596432;VALID;0,1515741;-0,04064607;0,9876099;0,0311216;0;0;0,4660234;5,915944;12,69452;0,9447996;2;0,3922623;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1851547;1000145744627;6,387878E+13;0,4425231;2,636573;-0,07888877;0,04923708;0,3098075;-0,02099096;VALID;0,1577307;-0,04038158;0,9866561;0;0;0;62,45;VALID;0,1631131;-0,04034581;0,9857821;-0,0311216;0;0;0,4419421;5,911041;13,37515;0,9596722;VALID;0,152379;-0,04041594;0,9874954;0,0311216;0;0;0,4666079;5,923363;12,69452;0,9456164;2;0,3697231;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1851553;1000145744657;6,387878E+13;0,4425231;2,636573;-0,07888877;0,04910305;0,3103008;-0,02065853;VALID;0,1579156;-0,04016096;0,9866356;0;0;0;62,45;VALID;0,1633895;-0,04012473;0,9857454;-0,0311216;0;0;0,4361879;5,834078;13,37515;0,9597088;VALID;0,1524868;-0,04019565;0,9874878;0,0311216;0;0;0,4671305;5,929997;12,69452;0,9461899;2;0,1866471;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
1851560;1000145744692;6,387878E+13;0,5011054;2,601264;-0,0562937;0,04925201;0,3097351;-0,02038492;VALID;0,1586054;-0,03998185;0,9865322;0;0;0;62,45;VALID;0,1640725;-0,03994566;0,9856392;-0,0311216;0;0;0,4406908;5,894305;13,37515;0,9597477;VALID;0,1531639;-0,04001663;0,9873903;0,0311216;0;0;0,4675647;5,935509;12,69452;0,946678;2;0,2293519;Unknown;Unknown;Board;Wall;Unknown;Unknown;Unknown
